time_s,volts
0.0086896,-0.0184096673
0.0086898,-0.00927473139
0.00869,-5.72690563e-14
0.0086902,0.00926820948
0.0086904,0.0183837854
0.0086906,0.0272031253
0.0086908,0.0355873979
0.008691,0.0434047285
0.0086912,0.0505322735
0.0086914,0.0568581503
0.0086916,0.0622831937
0.0086918,0.0667225103
0.008692,0.0701068068
0.0086922,0.0723834717
0.0086924,0.0735173924
0.0086926,0.0734914971
0.0086928,0.0723070111
0.008693,0.0699834243
0.0086932,0.0665581711
0.0086934,0.0620860281
0.0086936,0.0566382376
0.0086938,0.0503013733
0.008694,0.0431759646
0.0086942,0.0353749015
0.0086944,0.0270216465
0.0086946,0.0182482805
0.0086948,0.00919341461
0.008695,3.25488117e-14
0.0086952,-0.0091869287
0.0086954,-0.0182225414
0.0086956,-0.0269644958
0.0086958,-0.0352751796
0.008696,-0.043023877
0.0086962,-0.050088824
0.0086964,-0.0563591225
0.0086966,-0.0617364804
0.0086968,-0.0661367529
0.008697,-0.0694912583
0.0086972,-0.0717478506
0.0086974,-0.0728717297
0.0086976,-0.0728459776
0.0086978,-0.0716718126
0.008698,-0.0693685575
0.0086982,-0.0659733219
0.0086984,-0.0615404044
0.0086986,-0.056140425
0.0086988,-0.0498591998
0.008699,-0.0427963773
0.0086992,-0.0350638576
0.0086994,-0.0267840199
0.0086996,-0.0180877853
0.0086998,-0.00911254717
0.0087,-7.43602716e-14
0.0087002,0.00910609715
0.0087004,0.0180621887
0.0087006,0.0267271855
0.0087008,0.0349646877
0.008701,0.0426451315
0.0087012,0.049647827
0.0087014,0.0558628549
0.0087016,0.0611927916
0.0087018,0.0655542362
0.008702,0.0688791158
0.0087022,0.0711157472
0.0087024,0.0722296406
0.0087026,0.0722040313
0.0087028,0.0710401307
0.008703,0.0687570953
0.0087032,0.0653917113
0.0087034,0.0609978026
0.0087036,0.0556453699
0.0087038,0.0494194758
0.008704,0.042418893
0.0087042,0.0347545372
0.0087044,0.0265477101
0.0087046,0.0179281797
0.0087048,0.00903212799
0.008705,4.99108094e-14
0.0087052,-0.00902571379
0.0087054,-0.0179027252
0.0087056,-0.0264911914
0.0087058,-0.034655918
0.008706,-0.042268487
0.0087062,-0.0492092767
0.0087064,-0.055369341
0.0087066,-0.0606521199
0.0087068,-0.0649749527
0.008707,-0.0682703712
0.0087072,-0.0704871529
0.0087074,-0.0715911167
0.0087076,-0.0715656498
0.0087078,-0.070411957
0.008708,-0.0681490294
0.0087082,-0.0648133317
0.0087084,-0.0604582154
0.0087086,-0.0551530656
0.0087088,-0.0489821955
0.008709,-0.0420435068
0.0087092,-0.0344469363
0.0087094,-0.0263127142
0.0087096,-0.0177694615
0.0087098,-0.00895215602
0.00871,-2.58863897e-14
0.0087102,0.00894577754
0.0087104,0.0177441488
0.0087106,0.0262565103
0.0087108,0.0343488664
0.008711,0.0418939387
0.0087112,0.0487731673
0.0087114,0.0548785743
0.0087116,0.0601144583
0.0087118,0.0643988946
0.008712,0.0676650166
0.0087122,0.0698620595
0.0087124,0.0709561494
0.0087126,0.0709308245
0.0087128,0.0697872832
0.008713,0.0675443517
0.0087132,0.0642381753
0.0087134,0.0599216356
0.0087136,0.0546635055
0.0087138,0.0485473531
0.008714,0.0416702137
0.0087142,0.0341410506
0.0087144,0.0260790288
0.0087146,0.0176116286
0.0087148,0.00887263016
0.008715,2.28347734e-15
0.0087152,-0.00886628733
0.0087154,-0.0175864573
0.0087156,-0.026023139
0.0087158,-0.0340435288
0.008716,-0.0415214813
0.0087162,-0.0483394929
0.0087164,-0.0543905481
0.0087166,-0.0595797995
0.0087168,-0.0638260541
0.008717,-0.0670630436
0.0087172,-0.0692404585
0.0087174,-0.07032473
0.0087176,-0.0702995469
0.0087178,-0.0691661007
0.008718,-0.0669430541
0.0087182,-0.0636662343
0.0087184,-0.059388056
0.0087186,-0.0541766831
0.0087188,-0.0481149425
0.008719,-0.0412990085
0.0087192,-0.0338368762
0.0087194,-0.0258466509
0.0087196,-0.0174546788
0.0087198,-0.00879354936
0.00872,-4.28870406e-14
0.0087202,0.00878724208
0.0087204,0.0174296487
0.0087206,0.0257910744
0.0087208,0.033739901
0.008721,0.0411511099
0.0087212,0.0479082476
0.0087214,0.0539052558
0.0087216,0.0590481362
0.0087218,0.0632564235
0.008722,0.0664644441
0.0087222,0.0686223415
0.0087224,0.0696968501
0.0087226,0.0696718084
0.0087228,0.0685484012
0.008723,0.0663451283
0.0087232,0.063097501
0.0087234,0.0588574693
0.0087236,0.0536925916
0.0087238,0.0476849581
0.008724,0.0409298862
0.0087242,0.0335344087
0.0087244,0.0256155772
0.0087246,0.0172986101
0.0087248,0.00871491251
0.008725,1.95460737e-14
0.0087252,-0.00870864071
0.0087254,-0.0172737207
0.0087256,-0.0255603132
0.0087258,-0.0334379789
0.008726,-0.0407828194
0.0087262,-0.0474794255
0.0087264,-0.0534226907
0.0087266,-0.0585194611
0.0087268,-0.0626899948
0.008727,-0.0658692099
0.0087272,-0.0680076999
0.0087274,-0.069072501
0.0087276,-0.0690476003
0.0087278,-0.067934176
0.008728,-0.0657505662
0.0087282,-0.0625319675
0.0087284,-0.0583298681
0.0087286,-0.0532112244
0.0087288,-0.0472573936
0.008729,-0.0405628418
0.0087292,-0.033233644
0.0087294,-0.0253858045
0.0087296,-0.0171434202
0.0087298,-0.00863671854
0.00873,-5.92699788e-14
0.0087302,0.00863048212
0.0087304,0.0171186712
0.0087306,0.0253308523
0.0087308,0.0331377583
0.008731,0.0404166046
0.0087312,0.0470530206
0.0087314,0.0529428462
0.0087316,0.0579937668
0.0087318,0.0621267603
0.008732,0.0652773327
0.0087322,0.0673965252
0.0087324,0.0684516739
0.0087326,0.068426914
0.0087328,0.0673234167
0.008733,0.0651593594
0.0087332,0.0619696259
0.0087334,0.0578052452
0.0087336,0.0527325747
0.0087338,0.0468322434
0.008734,0.04019787
0.0087342,0.032934578
0.0087344,0.0251573297
0.0087346,0.016989107
0.0087348,0.00855896635
0.008735,3.61897909e-14
0.0087352,-0.00855276523
0.0087354,-0.0169644981
0.0087356,-0.0251026886
0.0087358,-0.0328392349
0.008736,-0.0400524605
0.0087362,-0.046629027
0.0087364,-0.0524657154
0.0087366,-0.057471046
0.0087368,-0.061566712
0.008737,-0.0646888042
0.0087372,-0.0667888087
0.0087374,-0.0678343603
0.0087376,-0.0678097407
0.0087378,-0.0667161147
0.008738,-0.0645714996
0.0087382,-0.0614104683
0.0087384,-0.057283593
0.0087386,-0.0522566359
0.0087388,-0.0464095012
0.008739,-0.0398349657
0.0087392,-0.0326372064
0.0087394,-0.0249301496
0.0087396,-0.0168356683
0.0087398,-0.00848165485
0.00874,-7.50457077e-14
0.0087402,0.00847548893
0.0087404,0.0168111991
0.0087406,0.0248758186
0.0087408,0.0325424046
0.008741,0.0396903818
0.0087412,0.0462074386
0.0087414,0.0519912917
0.0087416,0.0569512913
0.0087418,0.0610098419
0.008742,0.064103616
0.0087422,0.066184542
0.0087424,0.0672205512
0.0087426,0.0671960716
0.0087428,0.0661122614
0.008743,0.0639869784
0.0087432,0.0608544868
0.0087434,0.0567649043
0.0087436,0.0517834011
0.0087438,0.0459891612
0.008744,0.0394741239
0.0087442,0.0323415249
0.0087444,0.0247042608
0.0087446,0.016683102
0.0087448,0.00840478293
0.008745,5.2225129e-14
0.0087452,-0.00839865213
0.0087454,-0.0166587721
0.0087456,-0.0246502393
0.0087458,-0.0322472631
0.008746,-0.0393303634
0.0087462,-0.0457882495
0.0087464,-0.0515195682
0.0087466,-0.0564344952
0.0087468,-0.0604561422
0.008747,-0.0635217597
0.0087472,-0.0655837162
0.0087474,-0.0666102379
0.0087476,-0.0665858979
0.0087478,-0.065511848
0.008748,-0.0634057876
0.0087482,-0.0603016733
0.0087484,-0.0562491715
0.0087486,-0.0513128636
0.0087488,-0.0455712173
0.008749,-0.0391153392
0.0087492,-0.0320475293
0.0087494,-0.0244796601
0.0087496,-0.0165314057
0.0087498,-0.00832834948
0.00875,-2.98111756e-14
0.0087502,0.00832225372
0.0087504,0.0165072149
0.0087506,0.0244259473
0.0087508,0.0319538061
0.008751,0.0389724002
0.0087512,0.0453714535
0.0087514,0.0510505382
0.0087516,0.0559206503
0.0087518,0.0599056048
0.008752,0.062943227
0.0087522,0.0649863228
0.0087524,0.0660034116
0.0087526,0.0659792109
0.0087528,0.0649148659
0.008753,0.0628279186
0.0087532,0.0597520199
0.0087534,0.0557363872
0.0087536,0.0508450165
0.0087538,0.0451556634
0.008754,0.0387586065
0.0087542,0.0317552154
0.0087544,0.0242563443
0.0087546,0.0163805774
0.0087548,0.0082523534
0.008755,7.80038043e-15
0.0087552,-0.00824629258
0.0087554,-0.0163565252
0.0087556,-0.0242029394
0.0087558,-0.0316620294
0.008756,-0.0386164868
0.0087562,-0.0449570446
0.0087564,-0.0505841948
0.0087566,-0.0554097491
0.0087568,-0.0593582217
0.008757,-0.0623680094
0.0087572,-0.064392353
0.0087574,-0.0654000634
0.0087576,-0.0653760017
0.0087578,-0.0643213063
0.008758,-0.062253363
0.0087582,-0.0592055186
0.0087584,-0.0552265438
0.0087586,-0.050379853
0.0087588,-0.0447424934
0.008759,-0.0384039205
0.0087592,-0.0314645789
0.0087594,-0.0240343102
0.0087596,-0.0162306148
0.0087598,-0.00817679357
0.00876,-4.55032434e-14
0.0087602,0.0081707676
0.0087604,0.0162067009
0.0087606,0.0239812123
0.0087608,0.0313719287
0.008761,0.0382626181
0.0087612,0.0445450168
0.0087614,0.0501205311
0.0087616,0.054901784
0.0087618,0.0588139848
0.008762,0.0617960984
0.0087622,0.0638017981
0.0087624,0.0648001844
0.0087626,0.0647762613
0.0087628,0.0637311606
0.008763,0.0616821123
0.0087632,0.0586621611
0.0087634,0.0547196339
0.0087636,0.0499173662
0.0087638,0.0443317012
0.008764,0.0380512761
0.0087642,0.0311756154
0.0087644,0.0238135543
0.0087646,0.0160815156
0.0087648,0.00810166887
0.008765,2.37433854e-14
0.0087652,-0.00809567766
0.0087654,-0.0160577397
0.0087656,-0.0237607627
0.0087658,-0.0310834997
0.008766,-0.0379107887
0.0087662,-0.0441353638
0.0087664,-0.0496595402
0.0087666,-0.0543967475
0.0087668,-0.058272886
0.008767,-0.0612274856
0.0087672,-0.0632146492
0.0087674,-0.0642037657
0.0087676,-0.0641799808
0.0087678,-0.0631444198
0.008768,-0.061114158
0.0087682,-0.0581219396
0.0087684,-0.0542156499
0.0087686,-0.0494575492
0.0087688,-0.0439232808
0.008769,-0.0377006678
0.0087692,-0.0308883207
0.0087694,-0.0235940734
0.0087696,-0.0159332777
0.0087698,-0.00802697817
0.00877,-6.06065589e-14
0.0087702,0.00802102163
0.0087704,0.0159096395
0.0087706,0.0235415874
0.0087708,0.0307967381
0.008771,0.0375609935
0.0087712,0.0437280796
0.0087714,0.0492012153
0.0087716,0.0538946321
0.0087718,0.0577349172
0.008772,0.0606621623
0.0087722,0.0626308976
0.0087724,0.0636107984
0.0087726,0.0635871513
0.0087728,0.0625610753
0.008773,0.0605494916
0.0087732,0.0575848457
0.0087734,0.0537145841
0.0087736,0.0490003951
0.0087738,0.0435172258
0.008774,0.0373520906
0.0087742,0.0306026903
0.0087744,0.0233758643
0.0087746,0.0157858989
0.0087748,0.00795272035
0.008775,3.9096491e-14
0.0087752,-0.00794679839
0.0087754,-0.0157623978
0.0087756,-0.023323683
0.0087758,-0.0305116394
0.008776,-0.0372132271
0.0087762,-0.0433231579
0.0087764,-0.0487455494
0.0087766,-0.05339543
0.0087768,-0.0572000703
0.008777,-0.06010012
0.0087772,-0.0620505344
0.0087774,-0.0630212733
0.0087776,-0.0629977638
0.0087778,-0.0619811181
0.008778,-0.0599881045
0.0087782,-0.0570508714
0.0087784,-0.053216429
0.0087786,-0.048545897
0.0087788,-0.0431135302
0.008779,-0.037005539
0.0087792,-0.0303187201
0.0087794,-0.0231589235
0.0087796,-0.0156393768
0.0087798,-0.00787889428
0.00878,-7.51314061e-14
0.0087802,0.00787300681
0.0087804,0.0156160126
0.0087806,0.0231070461
0.0087808,0.0302281995
0.008781,0.0368674843
0.0087812,0.0429205926
0.0087814,0.0482925355
0.0087816,0.0528991338
0.0087818,0.056668337
0.008782,0.0595413501
0.0087822,0.0614735506
0.0087824,0.0624351816
0.0087826,0.0624118092
0.0087828,0.0614045393
0.008783,0.059429988
0.0087832,0.0565200085
0.0087834,0.052721177
0.0087836,0.0480940477
0.0087838,0.0427121878
0.008784,0.0366610077
0.0087842,0.0300364055
0.0087844,0.0229432478
0.0087846,0.0154937092
0.0087848,0.00780549882
0.008785,5.38699777e-14
0.0087852,-0.00779964575
0.0087854,-0.0154704816
0.0087856,-0.0228916735
0.0087858,-0.0299464138
0.008786,-0.0365237596
0.0087862,-0.0425203775
0.0087864,-0.0478421666
0.0087866,-0.0524057356
0.0087868,-0.0561397091
0.008787,-0.0589858439
0.0087872,-0.0608999375
0.0087874,-0.061852514
0.0087876,-0.0618292784
0.0087878,-0.06083133
0.008788,-0.0588751336
0.0087882,-0.0559922487
0.0087884,-0.0522288203
0.0087886,-0.0476448404
0.0087888,-0.0423131924
0.008789,-0.0363184913
0.0087892,-0.0297557422
0.0087894,-0.0227288337
0.0087896,-0.0153488939
0.0087898,-0.00773253283
0.00879,-8.90879966e-14
0.0087902,0.00772671407
0.0087904,0.0153258024
0.0087906,0.0226775617
0.0087908,0.029666278
0.008791,0.0361820478
0.0087912,0.0421225063
0.0087914,0.0473944358
0.0087916,0.0519152279
0.0087918,0.0556141785
0.008792,0.0584335929
0.0087922,0.060329686
0.0087924,0.0612732616
0.0087926,0.0612501624
0.0087928,0.0602614813
0.008793,0.0583235326
0.0087932,0.0554675838
0.0087934,0.0517393512
0.0087936,0.0471982681
0.0087938,0.0419165376
0.008794,0.0359779846
0.0087942,0.0294767259
0.0087944,0.022515678
0.0087946,0.0152049286
0.0087948,0.00765999517
0.008795,1.25094284e-14
0.0087952,-0.00765421062
0.0087954,-0.0151819729
0.0087956,-0.0224647075
0.0087958,-0.0293877878
0.008796,-0.0358423435
0.0087962,-0.0417269729
0.0087964,-0.0469493359
0.0087966,-0.0514276029
0.0087968,-0.0550917368
0.008797,-0.0578845883
0.0087972,-0.0597627871
0.0087974,-0.0606974153
0.0087976,-0.0606744521
0.0087978,-0.0596949841
0.008798,-0.0577751762
0.0087982,-0.0549460056
0.0087984,-0.0512527621
0.0087986,-0.0467543236
0.0087988,-0.0415222172
0.008799,-0.0356394822
0.0087992,-0.0291993521
0.0087994,-0.0223037773
0.0087996,-0.015061811
0.0087998,-0.00758788469
0.0088,7.59647398e-15
0.0088002,0.00758213427
0.0088004,0.0150389907
0.0088006,0.0222531075
0.0088008,0.0291109387
0.008801,0.0355046412
0.0088012,0.0413337708
0.0088014,0.04650686
0.0088016,0.0509428529
0.0088018,0.0545723758
0.008802,0.0573388214
0.0088022,0.0591992319
0.0088024,0.0601249658
0.0088026,0.0601021383
0.0088028,0.0591318296
0.008803,0.0572300558
0.0088032,0.0544275056
0.0088034,0.0507690452
0.0088036,0.046313
0.0088038,0.041130225
0.008804,0.0353029786
0.0088042,0.0289236164
0.0088044,0.0220931282
0.0088046,0.0149195388
0.0088048,0.00751620024
0.008805,2.71974465e-14
0.0088052,-0.00751048385
0.0088054,-0.0148968536
0.0088056,-0.0220427582
0.0088058,-0.0288357262
0.008806,-0.0351689356
0.0088062,-0.0409428939
0.0088064,-0.0460670009
0.0088066,-0.0504609701
0.0088068,-0.0540560871
0.008807,-0.0567962835
0.0088072,-0.0586390114
0.0088074,-0.059555904
0.0088076,-0.0595332119
0.0088078,-0.0585720086
0.008808,-0.0566881626
0.0088082,-0.0539120757
0.0088084,-0.0502881927
0.0088086,-0.0458742901
0.0088088,-0.0407405547
0.008809,-0.0349684684
0.0088092,-0.0286495144
0.0088094,-0.0218837272
0.0088096,-0.0147781098
0.0088098,-0.00744494066
0.00881,-7.32803163e-15
0.0088102,0.00743925822
0.0088104,0.0147555593
0.0088106,0.0218336564
0.0088108,0.028562146
0.008811,0.0348352213
0.0088112,0.0405543358
0.0088114,0.0456297515
0.0088116,0.0499819468
0.0088118,0.0535428625
0.008812,0.0562569658
0.0088122,0.0580821164
0.0088124,0.0589902207
0.0088126,0.0589676635
0.0088128,0.0580155121
0.008813,0.0561494879
0.0088132,0.0533997075
0.0088134,0.0498101969
0.0088136,0.0454381867
0.0088138,0.0403532
0.008814,0.0346359463
0.0088142,0.0283770416
0.0088144,0.0216755711
0.0088146,0.0146375216
0.0088148,0.00737410481
0.008815,4.13239199e-14
0.0088152,-0.00736845621
0.0088154,-0.0146151054
0.0088156,-0.0216257985
0.0088158,-0.0282901936
0.008816,-0.0345034929
0.0088162,-0.0401680903
0.0088164,-0.0451951048
0.0088166,-0.0495057751
0.0088168,-0.0530326934
0.008817,-0.0557208595
0.0088172,-0.057528538
0.0088174,-0.0584279067
0.0088176,-0.0584054841
0.0088178,-0.057462331
0.008818,-0.0556140228
0.0088182,-0.0528903925
0.0088184,-0.0493350499
0.0088186,-0.0450046829
0.0088188,-0.0399681544
0.008819,-0.0343054068
0.0088192,-0.0281061935
0.0088194,-0.0214686564
0.0088196,-0.014497772
0.0088198,-0.00730369151
0.00882,-2.16898806e-14
0.0088202,0.00729807667
0.0088204,0.0144754897
0.0088206,0.0214191812
0.0088208,0.0280198645
0.008821,0.0341737449
0.0088212,0.0397841509
0.0088214,0.0447630536
0.0088216,0.0490324473
0.0088218,0.0525255717
0.008822,0.0551879557
0.0088222,0.0569782669
0.0088224,0.0578689527
0.0088226,0.0578466643
0.0088228,0.0569124562
0.008823,0.0550817585
0.0088232,0.0523841225
0.0088234,0.0488627439
0.0088236,0.0445737714
0.0088238,0.0395854117
0.008824,0.0339768444
0.0088242,0.0278369657
0.0088244,0.0212629797
0.0088246,0.0143588586
0.0088248,0.00723369961
0.008825,5.48989039e-14
0.0088252,-0.00722811843
0.0088254,-0.0143367099
0.0088256,-0.0212138011
0.0088258,-0.0277511543
0.008826,-0.0338459718
0.0088262,-0.0394025113
0.0088264,-0.0443335907
0.0088266,-0.0485619554
0.0088268,-0.0520214887
0.008827,-0.0546582458
0.0088272,-0.0564312941
0.0088274,-0.0573133494
0.0088276,-0.0572911949
0.0088278,-0.0563658786
0.008828,-0.0545526862
0.0088282,-0.0518808889
0.0088284,-0.048393271
0.0088286,-0.0441454451
0.0088288,-0.0392049655
0.008829,-0.0336502536
0.0088292,-0.0275693538
0.0088294,-0.0210585375
0.0088296,-0.0142207792
0.0088298,-0.00716412794
0.00883,-3.54991248e-14
0.0088302,0.00715858033
0.0088304,0.0141987637
0.0088306,0.0210096547
0.0088308,0.0274840585
0.008831,0.0335201681
0.0088312,0.0390231651
0.0088314,0.0439067089
0.0088316,0.0480942916
0.0088318,0.0515204362
0.008832,0.0541317207
0.0088322,0.0558876104
0.0088324,0.0567610876
0.0088326,0.0567390665
0.0088328,0.055822589
0.008833,0.0540267971
0.0088332,0.0513806834
0.0088334,0.0479266234
0.0088336,0.0437196968
0.0088338,0.0388268093
0.008834,0.033325629
0.0088342,0.0273033531
0.0088344,0.0208553264
0.0088346,0.0140835313
0.0088348,0.00709497533
0.008835,1.64669026e-14
0.0088352,-0.00708946119
0.0088354,-0.0140616487
0.0088356,-0.0208067386
0.0088358,-0.0272185725
0.008836,-0.0331963285
0.0088362,-0.038646106
0.0088364,-0.0434824011
0.0088366,-0.047629448
0.0088368,-0.0510224057
0.008837,-0.0536083716
0.0088372,-0.0553472066
0.0088374,-0.0562121579
0.0088376,-0.0561902699
0.0088378,-0.0552825781
0.008838,-0.0535040821
0.0088382,-0.0508834975
0.0088384,-0.0474627932
0.0088386,-0.0432965192
0.0088388,-0.0384509369
0.008839,-0.0330029651
0.0088392,-0.0270389593
0.0088394,-0.020653343
0.0088396,-0.0139471127
0.0088398,-0.0070262406
0.00884,2.20107495e-15
0.0088402,0.00702075984
0.0088404,0.0139253625
0.0088406,0.0206050493
0.0088408,0.0269546919
0.008841,0.0328744473
0.0088412,0.0382713274
0.0088414,0.04306066
0.0088416,0.0471674168
0.0088418,0.0505273886
0.008842,0.0530881896
0.0088422,0.0548100736
0.0088424,0.0556665509
0.0088426,0.0556447956
0.0088428,0.054745837
0.008843,0.0529845324
0.0088432,0.0503893226
0.0088434,0.0470017724
0.0088436,0.0428759052
0.0088438,0.0380773418
0.008844,0.0326822563
0.0088442,0.0267761677
0.0088444,0.0204525838
0.0088446,0.0138115211
0.0088448,0.00695792259
0.008845,2.99630725e-14
0.0088452,-0.00695247511
0.0088454,-0.013789903
0.0088456,-0.0204045834
0.0088458,-0.0266924121
0.008846,-0.032554519
0.0088462,-0.0378988231
0.0088464,-0.0426414785
0.0088466,-0.0467081899
0.0088468,-0.0500353765
0.008847,-0.0525711657
0.0088472,-0.054276202
0.0088474,-0.0551242573
0.0088476,-0.0551026343
0.0088478,-0.0542123561
0.008848,-0.0524681391
0.0088482,-0.0498981504
0.0088484,-0.0465435532
0.0088486,-0.0424578475
0.0088488,-0.0377060175
0.008849,-0.0323634972
0.0088492,-0.0265149739
0.0088494,-0.0202530454
0.0088496,-0.013676754
0.0088498,-0.0068900201
0.00885,-1.15210758e-14
0.0088502,0.00688460582
0.0088504,0.0136552677
0.0088506,0.0202053375
0.0088508,0.0264317286
0.008851,0.0322365382
0.0088512,0.0375285865
0.0088514,0.0422248491
0.0088516,0.0462517594
0.0088518,0.0495463608
0.008852,0.052057291
0.0088522,0.0537455827
0.0088524,0.0545852677
0.0088526,0.0545637767
0.0088528,0.0536821265
0.008853,0.0519548932
0.0088532,0.0494099722
0.0088534,0.0460881275
0.0088536,0.0420423389
0.0088538,0.0373369575
0.008854,0.0320466822
0.0088542,0.0262553733
0.0088544,0.0200547243
0.0088546,0.0135428092
0.0088548,0.00682253196
0.008855,4.29254115e-14
0.0088552,-0.00681715078
0.0088554,-0.0135214542
0.0088556,-0.020007308
0.0088558,-0.0261726369
0.008856,-0.0319204992
0.0088562,-0.0371606112
0.0088564,-0.0418107648
0.0088566,-0.0457981174
0.0088568,-0.0490603331
0.008857,-0.0515465566
0.0088572,-0.0532182063
0.0088574,-0.0540495726
0.0088576,-0.0540282132
0.0088578,-0.0531551386
0.008858,-0.0514447858
0.0088582,-0.0489247796
0.0088584,-0.0456354874
0.0088586,-0.041629372
0.0088588,-0.0369701556
0.008859,-0.0317318057
0.0088592,-0.0259973614
0.0088594,-0.019857617
0.0088596,-0.0134096844
0.0088598,-0.006755457
0.00886,-2.47083044e-14
0.0088602,0.00675010881
0.0088604,0.0133884603
0.0088606,0.0198104915
0.0088608,0.0259151324
0.008861,0.0316063966
0.0088612,0.0367948907
0.0088614,0.0413992181
0.0088616,0.0453472559
0.0088618,0.0485772848
0.008862,0.0510389534
0.0088622,0.0526940637
0.0088624,0.0535171627
0.0088626,0.0534959345
0.0088628,0.0526313834
0.008863,0.0509378078
0.0088632,0.048442564
0.0088634,0.0451856249
0.0088636,0.0412189396
0.0088638,0.036605605
0.008864,0.0314188622
0.0088642,0.0257409336
0.0088644,0.0196617201
0.0088646,0.0132773771
0.0088648,0.00668879401
0.008865,5.53637438e-14
0.0088652,-0.00668347873
0.0088654,-0.0132562836
0.0088656,-0.0196148845
